student,presentAllTests,filter_045-8h_2-3problems,filter_045-8h_predCeiling,filter_045-8h,complete_twoThirds,filter_predCeiling,test,timeOnTutor,problemsStarted,school,class,condition,condition2,sequence,form,duration,pretest_total,sum_rel_NL,sum_rel_comp,sum_rel_transfer,sum_rel_recUnit,sum_rel_total,sum_rel_NL_transfer,sum_rel_NL_transfer_recUnit,sum_rel_transfer_recUnit,pretest_total_median
Stu_df0b806721c260c52e68e4ee8049bbac,1,1,0,1,1,0,3,6:16:31,126,1,5,1,blocked,5,3,0:29:00,0.805555556,1,0.5,1,1,0.861111111,1,1,1,2
Stu_6859f840cf837742c8879c9ec8911ff4,1,1,0,1,1,0,3,2:56:52,114,2,17,7,numberline,17,2,0:21:00,0.762962963,0.466666667,0.833333333,1,0.708333333,0.727314815,0.709090909,0.708888889,0.87037037,2
Stu_eebf47b9b3274301ca2b65eba029316a,1,1,1,1,1,1,3,6:39:50,126,3,20,4,increased,20,1,0:18:00,0.696296297,1,0.333333333,0.666666667,1,0.740740741,0.848484849,0.888888889,0.814814815,2
Stu_21ef58ac79f20083cdfdf6f0e536bf9a,1,1,0,1,1,0,3,2:21:31,126,1,1,1,blocked,1,1,0:17:00,0.830555556,1,0.666666667,0.666666667,1,0.833333334,0.848484849,0.888888889,0.814814815,2
Stu_7dfea40156ac4fc5ea332d1f78681998,1,1,0,1,1,0,3,2:26:58,126,1,3,2,moderate,3,1,0:16:00,0.833333334,0.866666667,1,0.833333333,1,0.918518519,0.851515152,0.891111111,0.907407407,2
Stu_b990fca98e056c95e75f509625b588a1,1,1,0,1,1,0,3,1:57:40,126,4,31,3,interleaved,31,1,0:29:00,0.653703704,1,0.166666667,1,0.833333333,0.740740741,1,0.955555555,0.925925926,2
Stu_27c0b9382669f1c56e2adcde294d65b4,1,1,1,1,1,1,3,2:44:58,111,1,6,1,blocked,6,1,0:21:00,0.714814815,1,1,1,1,1,1,1,1,2
Stu_f2e4e27e379ea8b3294cb84f0b556d39,1,1,1,1,1,1,3,2:44:04,126,2,15,1,blocked,15,3,0:16:00,0.650925926,0.9,1,0.666666667,0.833333333,0.864814815,0.793939394,0.804444444,0.740740741,2
Stu_fd25528f3428e5217cd925e1ef4b2996,1,1,1,1,1,1,3,2:37:34,126,4,31,4,increased,31,3,0:22:00,0.483333333,1,0.333333333,0.5,0.75,0.662037037,0.772727273,0.766666667,0.611111111,1
Stu_58a694454861f3d381a2c00d5fcf8dbb,1,1,0,1,1,0,3,3:17:41,126,1,6,3,interleaved,6,2,0:28:00,0.644444444,0.866666667,0.833333333,1,0.666666667,0.853703704,0.927272727,0.857777778,0.851851852,2
Stu_af7e777de098cb586361e680126ba553,1,1,1,1,1,1,3,3:20:42,125,3,23,1,blocked,23,1,0:14:00,0.231481481,0.366666667,0,0,0.25,0.163888889,0.2,0.213333333,0.111111111,1
Stu_0fc0cabe2864f1ada56adf7ec53eaa33,1,1,0,1,1,0,3,2:35:53,126,1,3,3,interleaved,3,2,0:12:00,0.848148148,0.666666667,1,1,0.291666667,0.770833334,0.818181818,0.677777778,0.685185185,2
Stu_bf7968cb36ebefbc4a9bbd20fb8234fe,1,1,0,1,1,0,3,4:11:06,118,1,5,7,numberline,5,2,0:18:00,0.87962963,1,1,1,1,1,1,1,1,2
Stu_99deca0276ae3b1b1575f8abbb162ac0,1,1,0,1,1,0,3,4:07:59,126,1,6,4,increased,6,1,0:17:00,0.755555556,0.4,0.5,1,0.5,0.577777778,0.672727273,0.626666667,0.777777778,2
Stu_086041242bb397f893ec9d1d8bd7b51e,1,1,1,1,1,1,3,7:41:23,111,1,2,3,interleaved,2,3,0:07:00,0.283333333,0.466666667,0,0.25,0.625,0.315277778,0.368181818,0.436666667,0.416666667,1
Stu_676a4f12515d156b5b236d7e22c86b43,1,1,1,1,1,1,3,2:26:04,112,1,6,5,circle,6,2,0:25:00,0.559259259,1,1,0.75,1,0.944444444,0.886363636,0.916666667,0.861111111,1
Stu_182ab5c6a511381519769eb29a180a4d,1,1,1,1,1,1,3,3:14:28,124,1,3,4,increased,3,1,0:12:00,0.655555556,0.4,0.833333333,0.833333333,0.583333333,0.647222222,0.596969697,0.593333333,0.722222222,2
Stu_3ad63fe9dc17b3bcd4e3e459753eedfc,1,1,1,1,1,1,3,3:50:07,126,1,2,1,blocked,2,2,0:06:00,0.146296296,0.066666667,0,0.333333333,0,0.096296296,0.187878788,0.137777778,0.185185185,1
Stu_fe82ec4f55056ddc9a240e5ea03ca108,1,1,0,1,1,0,3,4:18:59,123,1,4,4,increased,4,1,0:11:00,0.787037037,1,0.333333333,1,0.833333333,0.787037037,1,0.955555555,0.925925926,2
Stu_f97e6abbec9d302b11ae941aa6cc951e,1,1,1,1,1,1,3,2:25:04,112,3,20,5,circle,20,3,0:00:00,0.47962963,0.366666667,1,1,0.875,0.768055556,0.654545455,0.713333333,0.944444444,1
Stu_e118be814926eb017405e18c2ed43819,1,1,0,1,1,0,3,2:38:40,126,1,4,2,moderate,4,2,0:18:00,0.92037037,0.566666667,1,1,1,0.855555556,0.763636364,0.826666667,1,2
Stu_998574997528a37e62b2fcecc68cdec1,1,1,1,1,1,1,3,2:45:07,112,4,31,5,circle,31,3,0:11:00,0.259259259,0.733333333,0.333333333,0.5,0.833333333,0.587037037,0.627272727,0.682222222,0.648148148,1
Stu_f20aa074cd578f5664790b7bb5d27901,1,1,1,1,1,1,3,2:56:00,126,3,28,4,increased,28,3,0:25:00,0.642592593,0.866666667,1,0.666666667,0.833333333,0.853703704,0.775757576,0.791111111,0.740740741,2
Stu_847b8b6fc192d9e3fe980ae1947b407d,1,1,1,1,1,1,3,3:08:40,117,2,7,1,blocked,7,2,0:12:00,0.642592592,0.8,0.5,1,0.833333333,0.766666667,0.890909091,0.875555555,0.925925926,2
Stu_f8d2b7153b03da6c3982a2a1ea7f678a,1,1,0,1,1,0,3,3:07:04,126,1,4,1,blocked,4,2,0:12:00,0.688888889,0.466666667,0.666666667,1,1,0.72962963,0.709090909,0.786666667,1,2
Stu_41865944486a89712aaf701994636881,1,1,1,1,1,1,3,2:51:40,126,1,1,4,increased,1,1,0:06:00,0.562962963,0.466666667,0.333333333,0.666666667,0.833333333,0.535185185,0.557575758,0.631111111,0.740740741,2
Stu_e63681696c6716569543dbd5069daa2e,1,1,1,1,1,1,3,3:18:04,118,1,4,7,numberline,4,3,0:13:00,0.742592593,0.466666667,0.333333333,0.833333333,1,0.6,0.633333333,0.731111111,0.907407407,2
Stu_cd10963dae46855a63c997c958707f18,1,1,1,1,1,1,3,4:05:39,126,1,3,3,interleaved,3,1,0:15:00,0.500925926,0.366666667,0,0.583333333,0.541666667,0.34212963,0.465151515,0.485555556,0.564814815,1
Stu_0769b9457a7a842c8b2d35ff3ffdec1e,1,1,1,1,1,1,3,3:10:52,111,3,28,4,increased,28,1,0:20:00,0.409259259,0.466666667,0.333333333,0.5,0.625,0.463425926,0.481818182,0.52,0.555555556,1
Stu_a13b233968b062fe118a345790eb2348,1,1,1,1,1,1,3,2:14:01,126,1,3,2,moderate,3,1,0:20:00,0.709259259,1,1,0.833333333,1,0.962962963,0.924242424,0.944444444,0.907407407,2
Stu_36979e9baa927de19e4ea67ec6ccde6a,1,1,0,1,1,0,3,3:15:45,112,3,23,6,rectangle,23,3,0:27:00,0.751851852,0.933333333,0.666666667,0.833333333,0.416666667,0.750925926,0.887878788,0.762222222,0.648148148,2
Stu_a0787910cff6831f95b824b99d0979e3,1,1,1,1,1,1,3,3:31:54,126,2,9,1,blocked,9,3,0:12:00,0.346296296,0.233333333,0,0.666666667,0.541666667,0.316203704,0.43030303,0.46,0.611111111,1
Stu_7d1578f235968d6be18ac11a10ddf74b,1,1,0,1,1,0,3,2:33:02,112,1,5,5,circle,5,3,0:18:00,0.87962963,1,1,1,1,1,1,1,1,2
Stu_d757221580aa35e364fc6c637f24f75f,1,1,1,1,1,1,3,3:47:58,112,2,17,5,circle,17,1,0:23:00,0.338888889,0.166666667,0.5,0.833333333,0.666666667,0.490740741,0.46969697,0.522222222,0.759259259,1
Stu_768aeb481d43af8b886e4b3c2df317bf,1,1,1,1,1,1,3,3:36:01,126,1,4,4,increased,4,2,0:11:00,0.590740741,0.4,0.333333333,1,1,0.614814815,0.672727273,0.76,1,2
Stu_f042abe800ae35b3253132a2851314a5,1,1,1,1,1,1,3,7:18:29,126,3,23,3,interleaved,23,2,0:18:00,0.272222222,0.933333333,0.666666667,0.5,0.416666667,0.676851852,0.736363636,0.651111111,0.462962963,1
Stu_c7172525f837773c77976438a901b17f,1,1,1,1,1,1,3,5:39:51,112,1,2,6,rectangle,2,1,0:27:00,0.35,0.366666667,0.666666667,0.666666667,1,0.622222223,0.503030303,0.635555556,0.814814815,1
Stu_468304a5e611234fd501b01150c0e28b,1,1,1,1,1,1,3,3:01:08,118,1,3,7,numberline,3,1,0:11:00,0.481481481,0.533333333,0.5,1,0.333333333,0.594444444,0.745454545,0.635555555,0.703703704,1
Stu_310fea7d7a347617b97db08c6063f398,1,1,1,1,1,1,3,3:43:18,126,3,22,2,moderate,22,1,0:20:00,0.55462963,0.366666667,0.833333333,0.5,0.666666667,0.575925926,0.427272727,0.491111111,0.574074074,1
Stu_296d75f607d62ce8f3294e6bdd4a7d19,1,1,1,1,1,1,3,4:57:04,126,2,15,2,moderate,15,3,0:25:00,0.396296296,0.466666667,1,0.666666667,0.625,0.685648148,0.557575758,0.575555556,0.648148148,1
Stu_9ceb9f6037d633a8a84e40ab105822a7,1,1,1,1,1,1,3,3:06:07,126,2,15,1,blocked,15,1,0:10:00,0.388888889,0.8,0.666666667,0.333333333,0.541666667,0.616203704,0.587878788,0.575555556,0.425925926,1
Stu_56b7d83bf66949aa058953e7b1ba4788,1,1,1,1,1,1,3,3:16:48,126,3,22,2,moderate,22,1,0:40:00,0.412962963,0.166666667,0.333333333,0.666666667,0.625,0.400462963,0.393939394,0.455555556,0.648148148,1
Stu_54b0c10e7477a607ba0b98c48130c5d7,1,1,0,1,1,0,3,2:22:47,126,1,3,1,blocked,3,3,0:19:00,0.798148148,1,1,0.666666667,1,0.925925926,0.848484849,0.888888889,0.814814815,2
Stu_cadf37150207036570ea02e92ea8a6dd,1,1,0,1,1,0,3,2:42:44,112,1,3,5,circle,3,1,0:25:00,0.833333334,0.8,1,0.833333333,1,0.896296296,0.815151515,0.864444444,0.907407407,2
Stu_688127475328204a7a664517cbecc390,1,1,1,1,1,1,3,2:46:17,126,2,9,1,blocked,9,1,0:14:00,0.433333333,0.8,0.666666667,1,0,0.674074074,0.890909091,0.653333333,0.555555556,1
Stu_7e607f4af9a981c63dd0f2b5c76c21a6,1,1,1,1,1,1,3,3:03:59,126,3,23,4,increased,23,1,0:38:00,0.359259259,0.866666667,0.666666667,0.666666667,0.666666667,0.733333334,0.775757576,0.746666667,0.666666667,1
Stu_0be70eb2a871c319496ac62dfade9f8b,1,1,0,1,1,0,3,2:39:47,111,1,4,3,interleaved,4,3,0:12:00,0.766666667,1,0.666666667,1,1,0.907407408,1,1,1,2
Stu_56abc4df5c479634d7a22e5e3a16864b,1,1,0,1,1,0,3,6:58:09,126,3,23,3,interleaved,23,1,0:22:00,0.809259259,1,1,0.833333333,1,0.962962963,0.924242424,0.944444444,0.907407407,2
Stu_d10848b0b7b28d08e713bfef224d5db0,1,1,1,1,1,1,3,3:28:46,126,1,6,3,interleaved,6,3,0:14:00,0.72037037,0.633333333,1,0.833333333,0.916666667,0.826851852,0.724242424,0.775555555,0.87037037,2
Stu_c7cf07c89ea48f4069f3e0733f81dcf2,1,1,1,1,1,1,3,2:34:00,126,3,22,1,blocked,22,1,0:17:00,0.648148148,0.666666667,0,1,0.666666667,0.555555556,0.818181818,0.777777778,0.851851852,2
Stu_c2f9e895c596a2b8813adc3489fc5cba,1,1,1,1,1,1,3,7:12:14,126,3,23,4,increased,23,1,0:15:00,0.442592593,0.466666667,0.666666667,0.666666667,0.833333333,0.627777778,0.557575758,0.631111111,0.740740741,1
Stu_a5ea7ae2d49e9b048e72e76c3912ab24,1,1,1,1,1,1,3,3:39:13,126,3,20,3,interleaved,20,1,1:22:00,0.305555555,0.6,0.333333333,0.5,0.708333333,0.521759259,0.554545455,0.595555555,0.592592592,1
Stu_9d72f1246636f759829b1655cfb287af,1,1,1,1,1,1,3,3:36:17,96,3,20,5,circle,20,1,0:12:00,0.785185185,0.4,0.666666667,1,0.75,0.665740741,0.672727273,0.693333333,0.888888889,2
Stu_75776417f1526cfb557185486867f2ea,1,1,1,1,1,1,3,3:49:40,126,2,7,4,increased,7,1,0:09:00,0.294444444,0.3,0.333333333,0.166666667,0.666666667,0.340740741,0.23939394,0.353333334,0.388888889,1
Stu_4a18f835d0d51fefe9d17889c725c3bf,1,1,1,1,1,1,3,4:46:27,126,2,15,3,interleaved,15,1,0:17:00,0.782407407,0.666666667,0.833333333,0.833333333,1,0.805555556,0.742424242,0.811111111,0.907407407,2
Stu_0219136de66a5f3a0db28b2dd02a3dda,1,1,1,1,1,1,3,3:14:54,111,1,6,2,moderate,6,1,1:33:00,0.551851852,0.666666667,0.666666667,0.5,0.625,0.622685185,0.590909091,0.6,0.555555556,1
Stu_f4844c738cab499c40a07be5b4c4972e,1,1,1,1,1,1,3,2:09:56,126,4,29,2,moderate,29,2,0:13:00,0.566666667,0.6,0,1,0.833333333,0.561111111,0.781818182,0.795555555,0.925925926,2
Stu_becd00fb667e7fa692069afc423e7ca7,1,1,1,1,1,1,3,2:26:19,118,4,29,7,numberline,29,2,0:14:00,0.362962963,0.333333333,0,0.833333333,0.416666667,0.365740741,0.56060606,0.522222222,0.648148148,1
Stu_05e8954ca1a8c3a12436eca6835a621d,1,1,1,1,1,1,3,1:33:33,111,4,25,2,moderate,25,2,0:20:00,0.505555556,0.866666667,0.666666667,1,0.541666667,0.786574074,0.927272727,0.824444445,0.796296296,1
Stu_17ccef196180f04dd04afcd4eaf5f203,1,1,1,1,1,1,3,3:50:56,126,2,15,1,blocked,15,2,0:16:00,0.309259259,0.2,0,0.166666667,0.416666667,0.173148148,0.184848485,0.246666667,0.277777778,1
Stu_72912f5cea797e765ac757b485d4171c,1,1,1,1,1,1,3,3:39:24,126,2,17,2,moderate,17,1,0:23:00,0.502777778,0.266666667,0.666666667,0.75,0.625,0.544907408,0.486363637,0.523333333,0.694444444,1
Stu_f3bd3a1147c0c8f159840c4c2bed0288,1,1,1,1,1,1,3,2:57:32,126,3,23,4,increased,23,2,0:32:00,0.651851852,1,0.666666667,1,0.75,0.865740741,1,0.933333333,0.888888889,2
Stu_de050d27bc75537e6742b1be1186a330,1,1,1,1,1,1,3,2:39:45,112,1,5,5,circle,5,3,0:16:00,0.420370371,0.4,0.5,0.833333333,0.625,0.561574074,0.596969697,0.604444444,0.740740741,1
Stu_2a0b823d015e212365a16f380c1b54e8,1,1,1,1,1,1,3,3:26:55,126,2,17,4,increased,17,1,0:27:00,0.331481481,0.166666667,0,0.166666667,0.666666667,0.203703704,0.166666667,0.3,0.388888889,1
Stu_5948ec9e8a5c005506e31c84d6d8961b,1,1,1,1,1,1,3,3:11:52,126,2,15,2,moderate,15,3,0:10:00,0.514814815,0.266666667,0,0.833333333,0.416666667,0.343518519,0.524242424,0.495555556,0.648148148,1
Stu_0cfcc8521a7c73c8e642667a5314f321,1,1,0,1,1,0,3,2:52:59,111,1,3,2,moderate,3,1,0:15:00,0.737037037,0.666666667,1,1,1,0.888888889,0.818181818,0.866666667,1,2
Stu_8ebcacdced16cc8e3010875bc3514449,1,1,1,1,1,1,3,3:16:04,126,3,22,2,moderate,22,2,0:21:00,0.740740741,0.533333333,0.666666667,1,0.916666667,0.737962963,0.745454545,0.791111111,0.962962963,2
Stu_2fd29e4bc51bde5c4c548818b338f41f,1,1,1,1,1,1,3,3:14:41,126,1,4,2,moderate,4,1,0:13:00,0.731481481,0.733333333,0.5,0.833333333,0.833333333,0.707407407,0.778787878,0.793333333,0.833333333,2
Stu_991dbe0876d891ec67402c5bb7f2e9c1,1,1,1,1,1,1,3,4:45:00,118,3,20,7,numberline,20,1,0:12:00,0.274074074,0.2,0,0.166666667,0.083333333,0.117592593,0.184848485,0.157777778,0.12962963,1
Stu_d282bbbb232525570b1f511065832a7d,1,1,1,1,1,1,3,3:03:14,126,3,22,3,interleaved,22,3,0:28:00,0.385185185,0.3,0.333333333,0.833333333,0.5,0.461111111,0.542424242,0.531111111,0.685185185,1
Stu_03663f81703974bda3196288bbf66b81,1,1,1,1,1,1,3,4:14:56,111,2,9,4,increased,9,1,0:16:00,0.342592592,0.133333333,0.166666667,0.333333333,0.583333333,0.262037037,0.224242424,0.32,0.444444444,1
Stu_4c475c6c0ce9adccdb9a377674497465,1,1,1,1,1,1,3,3:20:55,126,2,15,1,blocked,15,1,0:07:00,0.588888889,0.233333333,1,0.666666667,0.666666667,0.614814815,0.43030303,0.493333333,0.666666667,2
Stu_8becc7995ad43a7a8f3379ac21130fba,1,1,1,1,1,1,3,4:13:43,126,2,9,4,increased,9,3,0:15:00,0.346296296,0.166666667,0,1,0.416666667,0.347222222,0.545454546,0.511111111,0.740740741,1
Stu_674d6e235d85444f74cacc9931b97bbd,1,1,0,1,1,0,3,2:51:02,118,1,6,7,numberline,6,1,0:25:00,0.755555556,1,0.166666667,1,1,0.768518519,1,1,1,2
Stu_fa84e85213b7569c7107fdb4be8fafbb,1,1,1,1,1,1,3,2:14:24,126,4,29,4,increased,29,1,0:20:00,0.37962963,0.266666667,0.166666667,0.666666667,0.666666667,0.394444445,0.448484849,0.506666667,0.666666667,1
Stu_84994d354a010153db418cacc5b143b7,1,1,1,1,1,1,3,2:53:26,126,2,17,4,increased,17,1,0:20:00,0.633333333,0.533333333,1,0.833333333,0.5,0.724074074,0.669696969,0.624444444,0.685185185,2
Stu_ca2e8b419e37b37a8ddce91700818441,1,1,1,1,1,1,3,7:07:46,126,3,23,1,blocked,23,2,0:15:00,0.633333333,1,0.5,0.833333333,0.625,0.761574074,0.924242424,0.844444444,0.740740741,2
Stu_babe5be7cf31b15d96831cc8c9bd7626,1,1,1,1,1,1,3,5:12:59,126,3,23,2,moderate,23,3,0:12:00,0.287037037,0.666666667,0,0.166666667,0.125,0.280092593,0.43939394,0.355555556,0.148148148,1
Stu_d5d61425646ed1d895555b8a5a9d0043,1,1,1,1,1,1,3,3:01:16,126,1,1,2,moderate,1,2,0:18:00,0.552777778,0.533333333,0.5,0.666666667,1,0.631481481,0.593939394,0.702222222,0.814814815,1
Stu_3cf0015e21a21dabb53c1080cf14e5a7,1,1,1,1,1,1,3,3:39:08,126,1,4,2,moderate,4,1,0:18:00,0.417592593,0.6,0.333333333,0.5,0.625,0.50787037,0.554545455,0.573333333,0.555555556,1
Stu_4b66defa0ec037c2ddd793e2fb000a9a,1,1,1,1,1,1,3,4:00:16,118,2,17,7,numberline,17,1,0:31:00,0.411111111,0.766666667,0.333333333,1,0.875,0.716203704,0.872727273,0.873333333,0.944444444,1
Stu_8aae219d81719734ac10384bce85db87,1,1,1,1,1,1,3,4:01:10,116,2,7,1,blocked,7,2,0:19:00,0.551851852,0.533333333,0,0.5,0.75,0.413888889,0.518181818,0.58,0.611111111,1
Stu_67b0d1715e20120d2325188a693f5cfe,1,1,1,1,1,1,3,3:52:36,126,2,15,1,blocked,15,2,0:07:00,0.355555556,0.066666667,1,0.333333333,0.666666667,0.485185185,0.187878788,0.315555556,0.481481481,1
Stu_8ec0f8248f09202fd48bbdf90f4089a7,1,1,1,1,1,1,3,2:51:10,126,3,22,1,blocked,22,2,0:10:00,0.755555555,0.866666667,1,1,0.833333333,0.927777778,0.927272727,0.902222222,0.925925926,2
Stu_875d3347100e81b293e8ece803c78abf,1,1,1,1,1,1,3,2:56:25,126,2,15,1,blocked,15,3,0:12:00,0.666666667,0.2,1,0.833333333,0.416666667,0.599074074,0.487878788,0.468888889,0.648148148,2
Stu_3424f65fd324f5acbbcbfb1d1916e38d,1,1,0,1,1,0,3,1:53:29,126,4,29,1,blocked,29,1,0:09:00,0.822222222,0.6,1,0.833333333,0.666666667,0.774074074,0.706060606,0.695555556,0.759259259,2
Stu_13c739cc2ac583df28b45ae2917fbce6,1,1,1,1,1,1,3,3:43:22,107,4,25,7,numberline,25,1,0:18:00,0.218518519,0,0,0.166666667,0.416666667,0.106481482,0.075757576,0.166666667,0.277777778,1
Stu_75f479118f41c6a32f11c667e71dde42,1,1,1,1,1,1,3,3:14:35,126,3,22,2,moderate,22,3,0:27:00,0.42037037,0.233333333,0.666666667,0,0.625,0.36712963,0.127272727,0.26,0.277777778,1
Stu_1bfc65cd36fb6211ea966b1d86b77f3c,1,1,0,1,1,0,3,2:06:05,126,3,28,1,blocked,28,2,0:17:00,0.844444444,0.933333333,1,1,0.833333333,0.95,0.963636363,0.928888889,0.925925926,2
Stu_ef2f765890131f81827620e232b80476,1,1,1,1,1,1,3,3:07:27,112,3,20,5,circle,20,1,0:10:00,0.130555556,0.166666667,0,0.333333333,0.416666667,0.199074074,0.242424242,0.288888889,0.37037037,1
Stu_a7677f3a7978d2ea5bcb12eb9c738035,1,1,1,1,1,1,3,2:10:47,126,4,31,2,moderate,31,2,0:22:00,0.722222222,1,1,0.833333333,0.833333333,0.935185185,0.924242424,0.9,0.833333333,2
Stu_b16b9a1d043e26019df6f9359dd2d919,1,1,1,1,1,1,3,3:00:34,126,2,7,3,interleaved,7,2,0:15:00,0.50462963,0.666666667,0.666666667,1,0.791666667,0.761574074,0.818181818,0.811111111,0.907407408,1
Stu_e96bcec468fa5f96af04592eab19a44a,1,1,0,1,1,0,3,1:53:47,116,4,31,4,increased,31,3,0:10:00,0.781481482,0.466666667,1,1,1,0.822222222,0.709090909,0.786666667,1,2
Stu_f31040d9446f296e233b468702399173,1,1,1,1,1,1,3,3:03:41,119,4,29,2,moderate,29,2,0:15:00,0.055555556,0.4,0.666666667,0.333333333,0.5,0.475925926,0.36969697,0.404444444,0.407407407,1
Stu_5db57d25b2f2dc108f34a0f9e2dbec59,1,1,1,1,1,1,3,2:14:17,126,3,28,1,blocked,28,2,0:22:00,0.727777778,0.4,1,1,0.833333333,0.772222222,0.672727273,0.715555555,0.925925926,2
Stu_935d63d16c48ae91df2ae44bd4fb047b,1,1,0,1,1,0,3,3:09:23,126,2,7,2,moderate,7,3,0:15:00,0.790740741,1,1,1,0.625,0.9375,1,0.9,0.833333333,2
Stu_bb31f0449457cb7b93d7108af032791f,1,1,1,1,1,1,3,3:21:32,126,1,5,1,blocked,5,2,0:25:00,0.662962963,0.933333333,1,1,0.833333333,0.95,0.963636363,0.928888889,0.925925926,2
Stu_6466d8d84d88cebaa4e8b6cfb93599b3,1,1,1,1,1,1,3,2:43:53,126,3,22,1,blocked,22,1,0:19:00,0.362037037,0.266666667,1,0.666666667,0.25,0.556481482,0.448484849,0.395555556,0.481481482,1
Stu_79f992f66a8803ba4a9d32f8b613a10f,1,1,1,1,1,1,3,2:35:54,126,3,22,1,blocked,22,2,0:17:00,0.218518519,0.1,0.5,0.5,0.833333333,0.422222222,0.281818182,0.428888889,0.648148148,1
Stu_f9af6c738084824de9b7e789bc9ced81,1,1,1,1,1,1,3,3:43:54,127,1,5,3,interleaved,5,1,0:20:00,0.591666667,0.933333333,1,0.833333333,0.333333333,0.829629629,0.887878788,0.74,0.611111111,2
Stu_adb6ff10f45b1ef537588cf6e2492865,1,1,0,1,1,0,3,2:09:24,126,1,3,4,increased,3,3,0:13:00,0.933333333,0.933333333,1,1,1,0.977777778,0.963636363,0.973333333,1,2
Stu_de32c2cc574a118ab9efc8b58e2622bc,1,1,1,1,1,1,3,2:41:22,126,3,22,2,moderate,22,3,0:20:00,0.782407408,0.533333333,1,1,0.583333333,0.775,0.745454545,0.702222222,0.814814815,2
Stu_cf299657421a46bf8d0c5d34b142baee,1,1,1,1,1,1,3,3:21:05,126,1,1,2,moderate,1,3,0:12:00,0.42037037,0.533333333,0.5,1,0.75,0.663888889,0.745454545,0.746666667,0.888888889,1
Stu_6990bd426ea9e775aaac7cfadbf6f4f1,1,1,1,1,1,1,3,2:20:00,126,4,25,1,blocked,25,1,0:12:00,0.62037037,0.6,1,0.833333333,0.5,0.746296296,0.706060606,0.651111111,0.685185185,2
Stu_3546243c148e1c0fd550487155c2633a,1,1,1,1,1,1,3,2:45:55,126,1,6,2,moderate,6,1,0:17:00,0.688888889,0.933333333,1,1,0.833333333,0.95,0.963636363,0.928888889,0.925925926,2
Stu_9f440b0bb661567766c0d9aee899e38c,1,1,0,1,1,0,3,2:08:52,126,1,1,4,increased,1,3,0:12:00,0.933333333,0.866666667,0.666666667,1,0.875,0.84212963,0.927272727,0.913333333,0.944444444,2
Stu_86441f5569420b118f29b35db58b1302,1,1,1,1,1,1,3,3:24:19,126,4,31,4,increased,31,2,0:16:00,0.181481482,1,0.333333333,0.666666667,0.666666667,0.685185185,0.848484849,0.8,0.666666667,1
Stu_c8b9cddcb61c0cfb096ef6a8b99a48ee,1,1,1,1,1,1,3,2:44:13,126,1,5,1,blocked,5,1,0:14:00,0.607407407,0.8,1,0.833333333,0.791666667,0.861574074,0.815151515,0.808888889,0.814814815,2
Stu_ab55a3e9e2dab7ba4110355f1581ef15,1,1,1,1,1,1,3,2:49:32,126,1,1,4,increased,1,3,0:18:00,0.668518518,0.533333333,0.666666667,1,1,0.751851852,0.745454545,0.813333333,1,2
Stu_b48b4a695730c69cf82a2051e588743c,1,1,1,1,1,1,3,6:17:47,126,4,25,1,blocked,25,1,0:12:00,0.538888889,0.533333333,0.666666667,0.833333333,0.5,0.631481481,0.669696969,0.624444444,0.685185185,1
Stu_2e9121fd839305a77a508af7a45b5ae7,1,1,1,1,1,1,3,4:05:44,126,2,17,3,interleaved,17,1,0:28:00,0.325925926,0.466666667,0.166666667,0.833333333,0.416666667,0.456481482,0.633333333,0.575555556,0.648148148,1
Stu_3152fd806a55fe5abffc86370e59c0e0,1,1,1,1,1,1,3,4:34:53,101,2,9,2,moderate,9,3,0:13:00,0.718518519,0.533333333,0.666666667,0.833333333,0.541666667,0.638425926,0.669696969,0.635555555,0.703703704,2
Stu_3e5cef34f5ce3532385a74bd9b1d2b0f,1,1,0,1,1,0,3,3:24:14,126,3,20,4,increased,20,1,0:15:00,0.796296296,0.933333333,0.833333333,0.916666667,0.708333333,0.864351852,0.925757576,0.867777778,0.824074074,2
Stu_23e8ae434f20a444e7f95d89042f3f34,1,1,1,1,1,1,3,5:43:38,126,3,20,4,increased,20,3,0:12:00,0.398148148,0.666666667,0.666666667,0.833333333,0.833333333,0.731481482,0.742424242,0.766666667,0.833333333,1
Stu_f37442127fa7fd2ea48cb8689ee592e6,1,1,1,1,1,1,3,3:02:35,126,1,1,1,blocked,1,1,0:11:00,0.55462963,0.6,1,0.833333333,1,0.82962963,0.706060606,0.784444444,0.907407407,1
Stu_ce9e7a1c87e1f11305b86affbbc84bdd,1,1,0,1,1,0,3,5:04:32,126,1,3,4,increased,3,3,0:16:00,0.825925926,1,1,0.666666667,1,0.925925926,0.848484849,0.888888889,0.814814815,2
Stu_73baa4732ae2626380a1bea00684c700,1,1,1,1,1,1,3,2:38:32,126,4,25,2,moderate,25,2,0:23:00,0.333333334,1,0.166666667,0.5,0.833333333,0.62962963,0.772727273,0.788888889,0.648148148,1
Stu_b013f92fa81a8ac5aef78bde4e887573,1,1,1,1,1,1,3,3:34:46,126,1,5,4,increased,5,3,0:21:00,0.438888889,0.6,0.333333333,0.833333333,0.708333333,0.595833333,0.706060606,0.706666666,0.777777777,1
Stu_65285ebd57918d3f0bac72a212a3f23e,1,1,0,1,1,0,3,2:34:21,126,1,1,1,blocked,1,3,0:13:00,0.696296296,0.6,0.666666667,1,1,0.774074074,0.781818182,0.84,1,2
